"pitcher","pos","IP/App","FB%","MPH","DIFF","AGG","WHIFF%","appearances"
"Casey Kelly","SP",4.55,0.6035,90.4240869565217,6.47141558555398,0.163342830009497,0.0925,2
"Casey Sadler","RP",1.56666666666667,0.8195,92.255586407057,6.44753085150144,0.177872644151714,0.152833333333333,6
"Casey Sadler","SP",4.2,0.701,90.6944444444444,5.61183574879227,0.0909090909090909,0.152,1
"Casper Wells","RP",0.6,0.781,90.4673076923077,7.99897435897435,0.075,0.2295,2
"C.C. Lee","RP",0.574468085106383,0.626170212765957,92.4302903435994,9.80246902844114,0.202386785020993,0.211717391304348,47
"CC Sabathia","SP",5.98840579710145,0.576710144927536,90.2854168413597,8.99018820893292,0.165437923873023,0.204202898550725,69
"Cesar Cabral","RP",0.164285714285714,0.405,90.3932051282051,7.26698914181057,0.0984963104528322,0.37975,14
"Cesar Jimenez","RP",0.887037037037037,0.605444444444444,88.9088375646462,8.96141145049941,0.145431025303596,0.207415094339623,54
"Cesar Ramos","RP",0.976510067114094,0.520637583892617,90.2130691460195,9.72982046875387,0.180744871695654,0.174385135135135,149
"Cesar Ramos","SP",4.1,0.560571428571428,90.3590575260331,8.14412275459885,0.12749948793412,0.132142857142857,7
"Chad Bettis","RP",0.996551724137931,0.660103448275862,93.6147333658536,7.70744365509752,0.182272481526274,0.142310344827586,29
"Chad Bettis","SP",5.33214285714286,0.635964285714286,92.1095056342959,10.2445050873268,0.159983478020174,0.196785714285714,28
"Chad Billingsley","SP",5.26666666666667,0.764333333333333,89.9995769979802,10.9129808138439,0.177505885401495,0.153444444444444,9
"Chad Durbin","RP",0.9125,0.80525,87.8213807229063,10.474985971824,0.176364841755467,0.2018125,16
"Chad Gaudin","RP",1.6,0.679388888888889,91.8827318274605,10.4581847574469,0.204441555956947,0.220888888888889,18
"Chad Gaudin","SP",5.45,0.65,90.4095632112293,9.34542979704572,0.186485678171744,0.192916666666667,12
"Chad Jenkins","RP",1.65666666666667,0.784766666666667,90.8075981782189,7.89699719423555,0.222333949419195,0.1214,30
"Chad Jenkins","SP",5,0.720333333333333,88.7697904698777,9.30136869557363,0.16764146844792,0.127666666666667,3
"Chad Qualls","RP",0.795652173913043,0.603989130434783,92.7304894203512,6.61419029804499,0.204717305261186,0.202766304347826,184
"Chad Smith","RP",0.891666666666667,0.81775,93.0477475358423,7.75388389947865,0.157737059861655,0.183916666666667,12
"Chance Ruffin","RP",0.866666666666667,0.539888888888889,92.3042141300965,11.4532044299201,0.213530260115938,0.346666666666667,9
"Chang-Yong Lim","RP",0.45,0.824666666666667,90.1535579017932,10.29671579653,0.139221467499163,0.2525,6
"Charles Brewer","RP",1.3,0.772,90.7230169172932,12.4783343776107,0.180030273780274,0.11025,4
"Charlie Furbush","RP",0.585964912280701,0.521005847953216,91.7698248603419,11.2761489764614,0.193499629697265,0.271757396449704,171
"Charlie Leesman","RP",1.34285714285714,0.593714285714286,90.5959365079365,11.5181484230056,0.128974084943546,0.162428571428571,7
"Charlie Leesman","SP",3.6,0.656,88.3645614035088,8.96933734690499,0.15498848345254,0.2295,2
"Charlie Morton","SP",5.65,0.684857142857143,91.8150726003656,12.1519720371609,0.172463523981336,0.179457142857143,70
"Chase Anderson","SP",5.425,0.616291666666667,91.2714014311655,11.8379852058831,0.175897286187374,0.1865,48
"Chasen Shreve","RP",0.77027027027027,0.51572972972973,91.4100514312205,8.51560088298316,0.118309481576263,0.267438356164384,74
"Chase Whitley","RP",1.3,0.417333333333333,91.2581455026455,6.5226160244077,0.138434510340921,0.268166666666667,12
"Chase Whitley","SP",4.7,0.4485,90.1571646123869,6.6440540331872,0.157758644639377,0.22825,16
"Chaz Roe","RP",0.925,0.6231,92.0609913371091,9.71576883362387,0.183415778736799,0.2139,60
"Chia-Jen Lo","RP",0.963157894736842,0.737473684210526,94.1442299717826,13.2954391221094,0.218659560721511,0.154421052631579,19
"Chi Chi Gonzalez","RP",1.32,0.6404,92.5073572518252,5.51279772801568,0.17214653162929,0.0844,5
"Chi Chi Gonzalez","SP",5.8,0.6548,91.2588142173492,5.91962507555982,0.15471686557206,0.1644,10
"Chien-Ming Wang","SP",4.26666666666667,0.751666666666667,89.6357909274821,11.0085797563792,0.161721998212893,0.132,6
"Chin-hui Tsao","RP",1.26,0.4888,93.4268431372549,6.98301856144757,0.140645822768064,0.1816,5
"Chris Archer","RP",0.6,0.816,94.8083333333333,7.57976190476191,0.131578947368421,0.2275,2
"Chris Archer","SP",5.88202247191011,0.600089887640449,94.8281901819997,8.43818456087558,0.170992694381104,0.230955056179775,89
"Chris Bassitt","RP",1.73333333333333,0.64,92.5853172245329,12.2739723275998,0.133512628803122,0.186833333333333,6
"Chris Bassitt","SP",5.53888888888889,0.525666666666667,92.7398965322528,12.7841784592424,0.200298096940769,0.167055555555556,18
"Chris Beck","SP",6,0.545,91.8745454545455,8.53324110671937,0.128712871287129,0.058,1
"Chris Bootcheck","RP",1,0.7,89.2142857142857,5.60317460317459,0.133333333333333,0.133,1
"Chris Capuano","RP",1.09411764705882,0.501803921568627,89.5073860845017,10.5702931708851,0.157166353407655,0.188862745098039,51
"Chris Capuano","SP",4.80555555555556,0.472,88.7955493109761,10.1765586082182,0.164768824411136,0.217472222222222,36
"Chris Denorfia","RP",0.0999999999999996,0,NA,0,0.5,0,1
"Chris Dwyer","RP",1.1,0.5145,89.5583333333333,10.8552083333333,0.127450980392157,0.1,2
"Chris Gimenez","RP",1,0.417,85.7,4.25714285714287,0.333333333333333,0.25,1
"Chris Hatcher","RP",0.858928571428571,0.659321428571429,95.2495268492714,8.18050561340411,0.177357396252664,0.239955357142857,112
"Chris Heston","RP",0.55,0.551,91.355,16.2434615384615,0.0434782608695652,0.45,2
"Chris Heston","SP",5.440625,0.6086875,88.9408047871712,11.5275514125294,0.150121635956066,0.21384375,32
"Chris Leroux","RP",1.3,0.48675,90.822462406015,9.74252463545227,0.198263888888889,0.259,4
"Chris Martin","RP",0.7725,0.843,92.8495924127365,10.7407352698793,0.171101861782009,0.139175,40
"Chris Narveson","RP",1.48666666666667,0.747933333333333,86.6568192896772,9.25518534822181,0.145551744007626,0.292733333333333,15
"Chris Narveson","SP",4.15,0.8175,86.7353393085787,8.80551474717524,0.142735042735043,0.1385,2
"Chris Perez","RP",0.877450980392157,0.680794117647059,93.4382380858303,10.3093029006451,0.190237870689896,0.186098039215686,102
"Chris Rearick","RP",0.46,0.533,89.699,9.23344444444444,0.106944444444444,0.4866,5
"Chris Reed","RP",2,0.721,90.912962962963,8.50462962962962,0.272435897435897,0.05,2
"Chris Resop","RP",0.922222222222222,0.646222222222222,91.5532212865203,8.72605743729764,0.144463291939921,0.189777777777778,18
"Chris Rusin","RP",3.18333333333333,0.561333333333333,88.3678728145848,5.25898267444462,0.190504905722297,0.1655,6
"Chris Rusin","SP",5.35428571428571,0.620457142857143,88.1598577445252,6.98304160853365,0.155105401285315,0.178028571428571,35
"Chris Sale","SP",6.73563218390805,0.518988505747126,93.8105732726841,11.8624618177145,0.187116896609216,0.268218390804598,87
"Christian Bergman","RP",1.88461538461538,0.499384615384615,89.7108661867465,6.24337109337085,0.208740710111662,0.134769230769231,26
"Christian Bergman","SP",4.85,0.532071428571429,88.939215462682,6.55264796721787,0.214538481040296,0.132,14
"Christian Friedrich","RP",0.685185185185185,0.483296296296296,91.3034792055532,6.75837115578028,0.145064116316405,0.2604,81
"Christian Friedrich","SP",4.36666666666667,0.587,91.0333459979737,8.38082910608176,0.143859138019316,0.203666666666667,3
"Chris Tillman","SP",5.795,0.63656,91.2336752328921,11.1721452566983,0.179905851437743,0.15805,100
"Chris Volstad","RP",1.22857142857143,0.681285714285714,91.5028177674579,10.6790201365174,0.22513517790683,0.105285714285714,7
"Chris Withrow","RP",1.05714285714286,0.730591836734694,94.9087924444994,11.9799959957355,0.168478635634505,0.257428571428571,49
"Chris Young","RP",1.62105263157895,0.667052631578947,86.9430121169932,6.45406130902926,0.142790162475554,0.247052631578947,19
"Chris Young","SP",5.41224489795918,0.630857142857143,85.6444967945967,6.94482777386368,0.171003171762599,0.172224489795918,49
"C.J. Riefenhauser","RP",0.558333333333333,0.366708333333333,89.2551467855816,11.6006605195328,0.148000398342246,0.22025,24
"C.J. Wilson","SP",5.84767441860465,0.609976744186047,90.3847191019318,9.27797711963113,0.166101906223229,0.199104651162791,86
"Clay Buchholz","SP",6.12575757575758,0.69530303030303,90.2887001981798,10.8137632787677,0.167182860731989,0.200424242424242,66
"Clay Rapada","RP",0.325,0.49725,84.8840277777778,8.37152777777777,0.302777777777778,0.04175,4
"Clayton Kershaw","SP",7.019,0.56827,93.0835508252266,10.9037625604722,0.189220731704651,0.27012,100
"Clayton Mortensen","RP",1.10833333333333,0.409416666666667,89.1975446340152,5.43961041003827,0.182762256972873,0.195041666666667,24
"Clayton Richard","RP",0.962962962962963,0.907074074074074,92.3474004725101,8.31032764337846,0.175801649299449,0.0766296296296296,27
"Clayton Richard","SP",5.01538461538462,0.637538461538461,89.9720707596905,7.15642126381528,0.183194015382336,0.116,13
"Cliff Lee","SP",6.80909090909091,0.742477272727273,89.3866870635715,8.60919667155396,0.211959135035687,0.17975,44
"Cliff Pennington","RP",0.0999999999999996,0.571,90.3,11.3666666666667,0.428571428571429,0,1
"Clint Robinson","RP",1,0.333,77.1333333333333,-0.26666666666668,0.222222222222222,0.143,1
"Cody Allen","RP",0.854017857142857,0.641026785714286,95.2123841007123,10.2437849009652,0.172760115357383,0.2976875,224
"Cody Anderson","SP",5.79333333333333,0.7218,91.4906608782531,8.50663958337149,0.186390330845276,0.159933333333333,15
"Cody Eppley","RP",0.6,0.762,85.9375,4.09999999999999,0.0892857142857143,0.125,2
"Cody Hall","RP",1.05714285714286,0.564,92.7029965319461,9.41125573306246,0.128280475285084,0.186857142857143,7
"Cody Martin","RP",0.921739130434783,0.714521739130435,89.3880521842466,11.1422436790263,0.206650817871436,0.169347826086957,23
"Cody Martin","SP",3,0.655,87.5265873015873,9.79849206349206,0.239087301587302,0.1095,2
"Colby Lewis","RP",3,0.283,86.9882352941176,5.13009575923392,0.2,0.227,1
"Colby Lewis","SP",5.89677419354839,0.524629032258065,88.3739336455797,6.51740266703449,0.182690507433191,0.165983870967742,62
"Cole De Vries","RP",4,0.681,89.5712121212121,10.317913510101,0.146213183730715,0.1345,2
"Cole De Vries","SP",3.5,0.6635,88.4265165031222,8.87981511423331,0.186126373626374,0.2,2
"Cole Hamels","SP",6.62577319587629,0.663051546391753,91.2830897657114,9.28485325369034,0.17356873990258,0.246721649484536,97
"Colin Rea","SP",5.2,0.771833333333333,89.986861779182,11.6605453540612,0.184361097509758,0.132166666666667,6
"Collin Balester","RP",1.01333333333333,0.743666666666667,92.0422832701068,12.1657124599646,0.152538045638535,0.2212,15
"Collin McHugh","RP",1.5,0.4585,90.5566666666667,8.24285714285716,0.183333333333333,0.147,2
"Collin McHugh","SP",5.9859375,0.472890625,90.326411062011,11.3544377272323,0.189426290456963,0.2165,64
"Colt Hynes","RP",0.633333333333333,0.579851851851852,89.848145486201,8.45462239817796,0.146722093214856,0.215481481481481,27
"Colton Murray","RP",0.8125,0.57975,93.549807969808,12.5149617396492,0.160009883906943,0.16775,8
"Corey Kluber","RP",2.5,0.5045,92.6405172413793,6.2949815270936,0.267142857142857,0.3,2
"Corey Kluber","SP",6.47444444444444,0.522555555555556,93.0012974768565,6.64842740566168,0.177653651871664,0.245344444444444,90
"Corey Knebel","RP",1,0.666910714285714,94.8797122600401,13.772044337054,0.194742861833121,0.232982142857143,56
"Cory Burns","RP",0.95,0.515,89.8871796667385,10.117293182852,0.118915075984041,0.2522,10
"Cory Gearrin","RP",0.609090909090909,0.571431818181818,88.8683617803385,8.58753724112113,0.161327594130859,0.285681818181818,44
"Cory Mazzoni","RP",0.925,0.642,94.227674963925,10.1908818091631,0.173475438718683,0.107625,8
"Cory Rasmus","RP",1.24406779661017,0.428237288135593,92.6828287480631,10.5193753142406,0.153513419768011,0.277741379310345,59
"Cory Rasmus","SP",3.04285714285714,0.499428571428571,92.3924986155467,9.51276074422259,0.165546299605489,0.219428571428571,7
"Craig Breslow","RP",0.847126436781609,0.618729885057471,89.2158278618634,8.14720925033917,0.16025468277779,0.158729885057471,174
"Craig Breslow","SP",4.55,0.453,89.7291034482759,9.3094505402083,0.163636363636364,0.132,2
"Craig Kimbrel","RP",0.923834196891192,0.712264248704663,97.0708077195084,11.1308187052546,0.180670129907989,0.335854922279793,193
"Craig Stammen","RP",1.35045045045045,0.577198198198198,91.6183758552089,7.29741056935372,0.144617278452301,0.253,111
"Cristhian Martinez","RP",1.05,0.5575,89.6854166666667,7.17208333333335,0.121794871794872,0.1625,2
"Curtis Partch","RP",1.435,0.68625,95.3682114393567,10.2116970995298,0.168962737212966,0.2065,20
"Daisuke Matsuzaka","RP",1.332,0.66856,89.6289801157263,12.2310507862323,0.188961013969128,0.2588,25
"Daisuke Matsuzaka","SP",5.18125,0.6445,89.1285104858706,11.4528862888517,0.181500931177866,0.167125,16
"Dale Thayer","RP",0.848022598870056,0.760146892655367,92.3888609063958,10.5047491475585,0.182383930903905,0.178966101694915,177
"Dalier Hinojosa","RP",1.22631578947368,0.635157894736842,93.1367791198365,7.63549676957584,0.215267694533073,0.205210526315789,19
"Dallas Beeler","SP",3.82,0.734,89.0727158748115,8.56174425383985,0.131027954865164,0.155,5
"Dallas Keuchel","RP",2.05,0.6089,89.5620514957478,12.0489847759179,0.181975186512766,0.1813,10
"Dallas Keuchel","SP",6.53837209302326,0.641337209302326,89.1960858389026,10.2540696472314,0.144513754624579,0.215116279069767,86
"Dana Eveland","RP",0.6125,0.35355,90.3449659742685,7.32521743221226,0.155075719930446,0.29535,40
"Dane De La Rosa","RP",0.903846153846154,0.780948717948718,94.3673236338986,11.7226416453625,0.191741596005974,0.248435897435897,78
"Dan Haren","RP",1,0.696,86.925,5.63928571428572,0.130434782608696,0.333,1
"Dan Haren","SP",5.63297872340426,0.763691489361702,85.9696043382609,5.79028870246037,0.161853957890354,0.163829787234043,94
"Daniel Bard","RP",0.5,0.9445,93.5267361111111,11.3267361111111,0.0833333333333333,0.333,2
"Daniel Corcino","RP",1.1,0.5085,89.3056034482759,8.59171455938697,0.195744680851064,0.238,2
"Daniel Corcino","SP",5.1,0.598666666666667,88.9777701295492,7.31073629792058,0.140885449304424,0.221,3
"Daniel Coulombe","RP",0.984210526315789,0.405894736842105,89.9770809599757,7.09264069264069,0.216001090279168,0.183421052631579,19
"Daniel Descalso","RP",0.0999999999999996,0.5,84.7,-0.599999999999994,0.5,0,1
"Daniel Hudson","RP",0.925757575757576,0.573393939393939,96.1588030601444,10.3581904599111,0.170605371556865,0.279469696969697,66
"Daniel Hudson","SP",3.1,0.661,94.7297297297297,9.94025604551921,0.107142857142857,0.318,1
"Daniel McCutchen","RP",2.1,0.49,89.2166666666667,7.99666666666667,0.244897959183673,0.091,1
"Daniel Norris","RP",0.775,0.60275,91.3216575091575,12.6407051282051,0.15625,0.1915,4
"Daniel Norris","SP",4.26428571428571,0.610071428571429,91.7484750378357,10.111809790262,0.178116792010834,0.202857142857143,14
"Daniel Stange","RP",0.4,0.431,94.1288461538462,9.73106837606838,0.351851851851852,0.0556666666666667,3
"Daniel Webb","RP",1.05161290322581,0.668860215053763,95.1619830206528,10.3020672182353,0.157560803747744,0.250150537634409,93
"Daniel Winkler","RP",0.6,0.638,88.2272727272727,3.38155844155844,0.181985294117647,0.4,2
"Dan Jennings","RP",0.773469387755102,0.558442176870748,92.203925316927,9.52329287455771,0.161442451211079,0.233890410958904,147
"Danny Burawa","RP",0.884615384615384,0.746076923076923,94.5051315753126,9.24756270478916,0.151144437610076,0.190230769230769,13
"Danny Duffy","RP",1.40454545454545,0.788545454545455,94.9676816110569,14.1042391032723,0.218883477474452,0.26652380952381,22
"Danny Duffy","SP",5.34038461538462,0.669153846153846,93.3134616697547,12.813511826436,0.19673615298844,0.16525,52
"Danny Farquhar","RP",1.01612903225806,0.754793548387097,90.9411721256518,12.6099846376431,0.174130581416983,0.25678064516129,155
"Danny Salazar","SP",5.55409836065574,0.709196721311475,94.8737134532407,10.1032389156711,0.18443148685094,0.241573770491803,61
"Danny Worth","RP",1,0.025,87.5,19.6924342105263,0.2,0.3405,2
"Dan Otero","RP",1.04569536423841,0.764238410596026,89.9426532537798,8.2155655477148,0.181823785530967,0.12564238410596,151
"Dan Straily","RP",1.21428571428571,0.615714285714286,89.9341651404151,8.66850754404327,0.17815144705901,0.179285714285714,7
"Dan Straily","SP",5.34871794871795,0.578948717948718,89.7613775149065,7.70942774094797,0.169024389070785,0.243564102564103,39
"Darin Downs","RP",0.771621621621621,0.851405405405405,87.5438383991206,8.18108158570338,0.139102262425357,0.274283783783784,74
"Dario Alvarez","RP",0.15,0.4914,90.4265811965812,9.85572405372406,0.274914770472046,0.2346,10
"Darren O'Day","RP",0.847115384615384,0.524697115384615,86.6151150329047,7.50315963058344,0.15729145189091,0.263951923076923,208
"Darren Oliver","RP",0.932,0.72424,87.4394768612708,11.7746071235207,0.183293494002239,0.1834,50
"Dave Bush","RP",2.3,0.725,84.8027027027027,16.1527027027027,0.176470588235294,0.043,1
"David Aardsma","RP",0.798684210526316,0.620368421052632,91.4574166506662,9.23632469070166,0.185593735058196,0.274342105263158,76
"David Buchanan","SP",5.26,0.684971428571429,89.4725346567937,9.40488374310452,0.180225094534694,0.1608,35
"David Carpenter","RP",0.896875,0.72186875,95.0395252494868,9.95118385355002,0.217895779463867,0.2243125,160
"David Goforth","RP",1.02,0.5442,94.1005509987089,6.03970223989614,0.159919518517169,0.261052631578947,20
"David Hale","RP",1.31333333333333,0.638377777777778,91.1265679674412,10.9132623809628,0.167565895379393,0.169888888888889,45
"David Hale","SP",5.495,0.6484,90.5352085770762,10.1642746404824,0.167752579215739,0.2277,20
"David Hernandez","RP",0.863725490196078,0.617735294117647,94.5724396063683,12.6184460138498,0.204063793664823,0.25393137254902,102
"David Holmberg","RP",3.05,0.565,88.157962529274,7.071712529274,0.188235294117647,0.3515,2
"David Holmberg","SP",4.41666666666667,0.594,87.8334862350166,8.14367765057823,0.167573620298035,0.152083333333333,12
"David Huff","RP",1.34166666666667,0.835083333333333,90.3531356440196,8.44078272494797,0.167979665206376,0.148766666666667,60
"David Huff","SP",4.03333333333333,0.696,90.9117309145881,9.0271854600426,0.136541116988507,0.233,3
"David Martinez","RP",2.68571428571429,0.608714285714286,91.2464390142022,8.94891060890065,0.172503723995023,0.158285714285714,7
"David Murphy","RP",0.55,0,NA,0,0.155263157894737,0.0555,2
"David Phelps","RP",1.33448275862069,0.548586206896552,90.657500195624,6.77399146423713,0.156405143490981,0.111827586206897,29
"David Phelps","SP",5.44166666666667,0.545041666666667,90.0029031485194,6.84703572746601,0.180958057225817,0.131916666666667,48
"David Price","RP",2.3,0.78,94.7641025641026,7.92773892773891,0.26,0.167,1
"David Price","SP",6.9265306122449,0.707663265306122,92.4006073210619,9.41745768332464,0.198954663557631,0.206316326530612,98
"David Purcey","RP",0.95,0.642625,92.7106625926509,10.4473139274273,0.146479895376954,0.21725,24
"David Robertson","RP",0.949479166666667,0.675541666666667,91.7628142955562,9.48965002483872,0.165614617929896,0.264416666666667,192
"David Rollins","RP",1.18,0.571,92.3981982809073,8.22453526336923,0.14844251239312,0.24015,20
"David Ross","RP",1,0,NA,0,0.227272727272727,0.0835,2
"Dean Anna","RP",1,0,NA,0,0.176470588235294,0.1,1
"Dellin Betances","RP",1.10132450331126,0.507708609271523,96.7557919073445,13.3910224778217,0.176479488871761,0.339814569536424,151
"Deolis Guerra","RP",1.46,0.4403,90.9982356755059,10.9583143588363,0.123822271195229,0.2286,10
"Derek Holland","RP",2.2,0.612,93.17,10.9594736842105,0.0816326530612245,0.19,1
"Derek Holland","SP",6.13877551020408,0.605877551020408,93.1507551698609,11.4424208100164,0.169922951769895,0.190367346938776,49
"Derek Lowe","RP",1.27777777777778,0.843777777777778,87.7835865478022,7.03372543669111,0.206334639547713,0.158,9
"Deunte Heath","RP",1.58,0.6512,92.1595509392568,15.0344795106854,0.189660280970626,0.1992,5
"Diego Moreno","RP",2.525,0.60975,93.364115635998,5.43791193229428,0.20357905982906,0.25425,4
"Dillon Gee","RP",1.2,0.594,90.8789473684211,10.9481781376518,0.25,0.118,1
"Dillon Gee","SP",5.95901639344262,0.563131147540984,89.1897177138141,8.80738194750612,0.185109886214076,0.179934426229508,61
"Dominic Leone","RP",1.10857142857143,0.7544,93.0389664005596,10.4322399048331,0.160337542417917,0.256463768115942,70
"Donnie Joseph","RP",0.571428571428571,0.485714285714286,90.1758516483517,6.19284244467018,0.0859163955437247,0.278571428571429,7
"Donnie Veal","RP",0.467741935483871,0.57458064516129,92.4087588520909,14.867339423818,0.172775963427742,0.225474576271186,62
"Donn Roach","RP",1.6,0.699933333333333,88.9564413700735,9.69542694005904,0.11740358338808,0.166533333333333,15
"Donn Roach","SP",3.05,0.5965,88.9415151515151,11.3263365800866,0.0899857448325018,0.018,2
"Donovan Hand","RP",1.248,0.52464,89.6067898403351,14.7468672734548,0.19895166950442,0.18832,25
"Donovan Hand","SP",5.05714285714286,0.565142857142857,89.4548395719895,12.6151400383596,0.154111820891466,0.138857142857143,7
"Doug Fister","RP",1.43636363636364,0.863363636363636,86.2354189547347,9.38905531837102,0.120604063867821,0.162,11
"Doug Fister","SP",6.224,0.722226666666667,87.2070531219417,10.9151714304487,0.176644860697983,0.152706666666667,75
"Drake Britton","RP",0.936,0.66212,92.4902722721723,10.7028250999273,0.194617213527964,0.19804,25
"Drew Butera","RP",0.95,0.303,89.7766666666667,9.26791666666668,0.212121212121212,0.3,2
"Drew Hutchison","RP",1.05,0.6705,94.1375576036866,8.3289037575328,0.170454545454545,0.1835,2
"Drew Hutchison","SP",5.38166666666667,0.6483,92.1932828834787,7.44305660740024,0.162194885451934,0.210633333333333,60
"Drew Pomeranz","RP",0.898275862068965,0.703620689655172,92.4661468225724,12.4274578161056,0.242891968328892,0.239965517241379,58
"Drew Pomeranz","SP",4.76086956521739,0.674391304347826,90.5995060206631,10.5200746784378,0.157687448553265,0.191608695652174,23
"Drew Rucinski","RP",1.86666666666667,0.524833333333333,92.3875603577111,10.5350698731554,0.169810348381777,0.246666666666667,6
"Drew Rucinski","SP",2.2,0.727,89.9607142857143,8.75595238095238,0.155844155844156,0.115,1
"Drew Smyly","RP",1.04305555555556,0.852,88.999811796866,10.2394387159397,0.173171269421022,0.244915492957746,72
"Drew Smyly","SP",5.55675675675676,0.651972972972973,88.9259839064727,11.0489301284435,0.187007294342058,0.223216216216216,37
"Drew Storen","RP",0.830569948186528,0.553419689119171,93.7526966881539,10.1660863424205,0.198967139399805,0.206673575129534,193
"Drew VerHagen","RP",1.3,0.70495,93.5391280259278,15.6553555264974,0.166140239330622,0.14215,20
"Drew VerHagen","SP",5,0.683,90.4517857142857,12.3556318681319,0.182926829268293,0.242,1
"Duane Below","RP",1.45,0.4885,90.0667464114833,7.1096035543404,0.228125,0.227,2
"Duke Welker","RP",0.55,0.598,96.6555555555556,11.6868055555556,0.0882352941176471,0.1,2
"Dustin McGowan","RP",0.948192771084337,0.703963855421687,94.7474779324449,7.37078614853436,0.173692280280053,0.249831325301205,83
"Dustin McGowan","SP",4.51111111111111,0.637444444444444,92.7945902524607,6.28555867225036,0.167247585088148,0.191888888888889,9
"Dylan Axelrod","RP",2.06470588235294,0.565941176470588,88.2541723741784,10.223524770451,0.203475246482872,0.199529411764706,17
"Dylan Axelrod","SP",4.925,0.464708333333333,87.8276948112144,8.26614534072762,0.157788421084705,0.1725,24
"Eddie Butler","SP",4.76315789473684,0.670578947368421,93.1103386215502,7.36937937683084,0.156534414249883,0.145684210526316,19
"Edgar Gonzalez","RP",2.25,0.514,88.241161100804,12.2125582620718,0.210275960354577,0.15725,8
"Edgar Ibarra","RP",2,0.633,89.7420161290323,6.29682382133996,0.130560928433269,0.125,2
"Edgar Olmos","RP",1.1,0.722333333333333,94.2536242050131,13.1630002114543,0.202338116533163,0.09,9
"Edgar Olmos","SP",3.05,0.59,92.2830072463768,9.89827040427154,0.176942355889724,0.079,2
"Edgmer Escalona","RP",1.12162162162162,0.730837837837838,94.2135363835292,8.28366357379929,0.217504032601475,0.155864864864865,37
"Edinson Volquez","RP",1.66666666666667,0.633,93.0566666666667,11.9126495726496,0.161196911196911,0.229333333333333,3
"Edinson Volquez","SP",5.62647058823529,0.539401960784314,93.1464918663193,11.439481537246,0.178861302649628,0.199696078431373,102
"Eduardo Rodriguez","SP",5.63333333333333,0.704714285714286,93.8433896696605,7.45031200576261,0.180555205178437,0.166714285714286,21
"Eduardo Sanchez","RP",1.325,0.688,91.6492191404298,12.2963826019682,0.211215023643866,0.313,4
"Edward Mujica","RP",0.858888888888889,0.416772222222222,91.0898238945251,5.96889406635971,0.196790428169088,0.212488888888889,180
"Edwin Escobar","RP",1,0.6665,93.4702380952381,11.4069047619048,0.166666666666667,0.091,2
"Edwin Jackson","RP",1.06041666666667,0.602625,93.4621097218428,7.2014048892358,0.154114372419511,0.208541666666667,48
"Edwin Jackson","SP",5.25862068965517,0.626310344827586,92.809119087098,8.4621845569358,0.171620551092598,0.21501724137931,58
"Elvis Araujo","RP",0.765,0.603625,92.7240858300824,7.90887320083134,0.214468476268979,0.241307692307692,40
"Enny Romero","RP",1.21304347826087,0.892217391304348,94.9406793081074,10.3800890617525,0.20449287976888,0.227652173913043,23
"Enny Romero","SP",4.2,0.786,93.8490909090909,10.1824242424242,0.214285714285714,0.125,1
"Enrique Burgos","RP",0.823333333333333,0.494166666666667,95.5761565934066,9.08501605039841,0.156315428010471,0.267466666666667,30
"Erasmo Ramirez","RP",1.99090909090909,0.541,91.3042682317682,10.3985865486267,0.206103971821617,0.225454545454545,11
"Erasmo Ramirez","SP",5.19259259259259,0.5555,91.1870602540986,9.56138617909318,0.178117923087024,0.217981481481481,54
"Eric Fornataro","RP",1.05,0.854375,92.6668042374292,15.299462967588,0.188731213639302,0.112875,8
"Eric Jokisch","RP",3.1,0.559666666666667,89.0464424951267,9.6576208105389,0.174988435431948,0.196666666666667,3
"Eric Jokisch","SP",4,0.616,89.7377358490566,9.49228130360206,0.0581395348837209,0.156,1
"Eric O'Flaherty","RP",0.704938271604938,0.745358024691358,90.0807433544119,6.64071788900976,0.177541060989973,0.199148148148148,81
"Eric Stults","RP",3.9,0.471,87.46875,8.33541666666666,0.0882352941176471,0.235,1
"Eric Stults","SP",5.67260273972603,0.504438356164384,87.1395450418394,10.3970618737561,0.146068674220993,0.157698630136986,73
"Eric Surkamp","RP",0.575,0.379166666666667,88.7247988469863,8.82168042220125,0.204834424229849,0.179371428571429,36
"Eric Surkamp","SP",2.2,0.679,85.9,9.15000000000001,0.214285714285714,0.143,1
"Erik Bedard","RP",2.4125,0.477375,88.527827511659,12.6929332808898,0.167813582560527,0.1605,8
"Erik Bedard","SP",4.92682926829268,0.625121951219512,89.0165460457275,13.2721889426466,0.173058287918615,0.191780487804878,41
"Erik Cordier","RP",1.10666666666667,0.673533333333333,98.3398453125575,12.1281430148552,0.17704254497386,0.272714285714286,15
"Erik Davis","RP",0.82,0.6129,92.7314907407407,9.99929629629629,0.207807976337388,0.192,10
"Erik Goeddel","RP",0.764285714285714,0.574357142857143,93.0233805987261,12.3922447390792,0.142812579174257,0.271024390243902,42
"Erik Johnson","SP",5.1125,0.6015625,90.9608281245019,8.13109694946405,0.169148077390625,0.192,16
"Ernesto Frieri","RP",0.907299270072993,0.789496350364963,93.663762418638,9.64810076968092,0.203762147195771,0.256540145985401,137
"Ervin Santana","SP",6.3125,0.54,92.286166258518,8.52114283013034,0.17550602042504,0.2316625,80
